rooms,halls,size,direction,height,decoration,unit_price,price
2,1,81.64,南北,中,,72881,595
2,1,108.5,西,低,,79078,858
1,1,68.48,南,低,,59141,405
1,1,43.17,南,中,,76442,330
2,1,94.67,东北,低,,53871,510
1,1,63.08,北,高,,60241,380
1,1,219.4,南北,中,,85005,1865
2,1,54.97,南北,中,,78224,430
3,1,116.1,东北,高,,80017,929
2,1,57.31,南北,中,,75031,430
3,2,133.95,西北,低,,58231,780
2,2,173.01,南,低,,89590,1550
2,1,45.46,北,中,中,72591,330
2,1,98.25,西南,低,精,77354,760
2,1,67.61,南,低,,62861,425
1,1,52.63,北,高,,58522,308
1,1,65.78,南,中,,57768,380
3,1,96.99,东,高,,63409,615
2,1,73.95,南北,低,,60852,450
3,2,140.2,东西,高,精,49857,699
1,1,84.35,南,中,,59277,500
2,1,80.27,东南,低,,80977,650
1,1,100,西,低,,85000,850
3,1,96.03,东北,中,,56128,539
2,1,70.25,东南,高,,68327,480
1,1,43.36,南,高,,69188,300
2,1,59.45,西北,中,,67283,400
2,1,111.03,西南,高,,49986,555
1,1,47.04,南北,中,,76531,360
2,1,58.93,南北,低,,88240,520
2,1,71.26,东南,低,,70166,500
2,1,59.7,南北,中,,78727,470
1,1,49.91,北,低,,70126,350
1,1,49.91,北,低,,54097,270
1,1,804,北,低,,55970,4500
2,1,125,西北,高,,50000,625
1,1,64.11,南,低,精,64888,416
1,1,63.5,东,中,精,100000,635
1,1,55.59,东,中,精,66559,370
3,2,168.62,西南,中,,65235,1100
3,1,66.17,西南,低,精,101254,670
1,1,42.9,北,低,中,89744,385
1,1,39.42,南,高,精,74835,295
2,1,67.86,西,高,精,41998,285
3,1,95.02,南北,中,简,49989,475
3,2,160.31,南北,中,精,51775,830
2,1,98.15,东南,低,精,75395,740
3,1,74.8,西南,低,精,75000,561
2,1,75.78,南北,低,中,52784,400
5,2,477.52,南北,高,简,79997,3820
3,1,88.59,,低,精,40637,360
2,2,133.43,南北,高,精,78693,1050
1,1,47.51,北,高,,71564,340
3,2,163.19,南北,中,中,50861,830
3,2,162.59,南北,中,中,51049,830
2,1,53.97,南北,低,中,64851,350
2,1,108.85,东北,低,精,73496,800
3,1,85.41,,低,中,70249,600
1,1,64.65,西,高,精,51044,330
2,1,72.49,东南,中,豪,74907,543
2,2,125.18,南北,低,中,70299,880
2,1,64.5,南北,低,精,77519,500
1,1,54.25,南,高,精,54378,295
1,1,108.37,南,中,豪,71976,780
2,1,89.98,南北,高,中,61125,550
1,1,46.3,北,低,中,34557,160
1,1,66.74,东,高,豪,53191,355
2,1,68.85,南北,高,简,83660,576
1,1,34.49,西,高,精,77124,266
2,1,70.33,西南,低,精,71093,500
2,1,92.73,东西,低,中,57155,530
1,1,31.13,南,低,中,14456,45
1,1,68.95,东南,中,中,55112,380
3,1,96.03,东北,低,精,56232,540
2,1,58.53,东西,高,精,97386,570
1,1,155.81,西,低,,51280,799
3,2,135.61,南,低,,49996,678
3,2,119.2,南北,中,精,83054,990
2,1,82.8,,中,精,74879,620
2,2,113.63,东南,中,精,86245,980
1,1,65.69,西北,中,精,63176,415
2,2,110.96,,高,,61283,680
2,1,61,南北,中,精,53934,329
1,1,39.62,东南,低,中,113579,450
3,2,147.92,东南,低,中,81125,1200
2,1,76.97,东,低,简,67559,520
1,0,33.98,南,低,简,10594,36
1,1,31.76,南,低,精,20466,65
2,1,116.19,西南,低,简,64549,750
4,3,110.96,东,高,精,63086,700
1,1,48.98,南北,高,精,59208,290
1,1,62.43,北,中,精,96108,600
2,1,109.77,西北,高,精,42361,465
2,1,66.1,南北,高,简,68079,450
2,2,88.46,南,高,豪,135655,1200
1,1,39.6,南,中,简,75758,300
1,1,55.87,东西,低,精,89851,502
2,1,53.25,南北,低,精,78873,420
3,0,116.81,南北,中,精,61639,720
1,1,46.55,南北,中,中,64447,300
3,2,91.33,南,高,简,84310,770
1,1,53.94,东南,中,精,68595,370
3,2,139.01,南北,低,精,97115,1350
1,1,63.71,西北,低,精,92607,590
3,1,81.1,南北,高,豪,83847,680
2,2,134.84,南,低,精,85286,1150
2,1,53.68,南北,中,简,66505,357
1,1,59.07,西,中,中,67716,400
2,1,113.17,南北,高,精,70690,800
2,1,86.13,南北,中,中,71404,615
2,1,54.64,东西,低,中,53990,295
2,1,112.32,南,低,精,84580,950
2,1,65.49,南北,高,中,59551,390
2,1,63.76,,低,简,51757,330
2,2,117.54,西,中,精,74868,880
2,1,74.35,南,低,中,53800,400
1,1,67.82,西北,低,精,58685,398
2,2,118.91,南北,低,精,100917,1200
1,1,43.5,南,中,简,63218,275
2,1,101.45,南,高,中,59142,600
3,2,147.47,南北,低,精,81372,1200
3,2,155.96,南北,高,中,70531,1100
3,2,138.64,东西,低,精,86555,1200
2,1,87.23,南北,高,中,77955,680
1,1,74.93,南北,低,中,106766,800
2,1,61.55,东,中,精,69862,430
1,1,38.12,西,低,精,73452,280
1,1,65.21,西,低,精,88943,580
2,1,76.51,西北,高,中,53326,408
2,1,82.3,西,高,,55893,460
1,1,88.39,北,高,精,74669,660
3,1,88.31,南北,低,精,43030,380
4,2,207.15,南北,中,中,71446,1480
2,1,52.12,西,低,中,75019,391
2,1,98.02,南北,中,精,53050,520
2,1,53.55,南北,中,中,52288,280
3,2,146.39,,中,中,58064,850
3,2,140.97,南北,中,中,58168,820
3,2,133.51,东南,低,简,97371,1300
2,1,61.98,东北,中,精,57277,355
1,1,63.23,东北,低,精,82239,520
2,1,98.69,南北,中,精,55730,550
2,1,103.45,东南,中,中,72499,750
2,1,65.36,南北,中,中,61965,405
2,1,49.24,南北,中,简,67019,330
1,1,448.63,南,低,中,30315,1360
3,2,140.95,南北,低,,69528,980
1,1,40.38,北,中,豪,81724,330
3,2,127.31,南北,高,精,59304,755
2,1,48.08,南,低,中,64476,310
1,1,57.23,南,低,中,96103,550
2,1,62.64,东西,低,简,76628,480
3,1,140.95,南北,中,精,78042,1100
2,1,63.27,南北,高,精,85032,538
3,1,100.14,南北,中,中,52926,530
2,1,99.45,南北,低,中,58824,585
2,1,55.36,南北,低,简,89053,493
3,2,174.28,南北,高,精,74593,1300
3,2,123.49,南北,中,精,71261,880
1,1,84.66,西南,中,精,94496,800
1,1,24.13,南,低,简,14505,35
2,1,58.05,西北,低,精,67183,390
2,1,94.89,南北,高,精,59016,560
3,1,95.83,南北,低,精,55306,530
1,1,42.29,南,低,简,85127,360
2,1,105.81,西,中,精,85058,900
3,1,68.54,东北,低,精,73680,505
1,0,52.14,北,中,精,69045,360
1,1,44.63,北,高,简,79991,357
2,1,59.07,南北,低,简,72456,428
1,1,50.61,东,中,简,82988,420
3,2,147.18,南北,低,简,61150,900
2,1,57.04,南北,高,中,69951,399
3,2,175.48,东北,中,精,99726,1750
2,2,98.14,南北,中,简,57978,569
2,1,55.23,东北,低,精,74959,414
2,1,60.71,东南,中,精,67534,410
3,1,84.21,东北,高,精,57000,480
3,2,162.89,南北,中,精,77353,1260
3,1,68.92,南北,中,精,43529,300
2,1,63.77,南北,高,,63509,405
1,1,50.76,南,低,精,61860,314
4,3,200.95,南北,中,精,79622,1600
1,1,51.5,西,低,精,73786,380
2,1,59.5,南北,高,精,63866,380
2,2,104.11,东,高,中,76842,800
2,1,67.07,南北,低,简,77531,520
2,1,68.08,东北,中,精,62427,425
2,1,61.86,南北,高,精,66279,410
2,1,65,南北,高,中,63077,410
2,1,61.79,南北,低,精,124616,770
3,1,141.29,南北,高,精,77854,1100
1,1,38.15,南,中,简,85452,326
4,2,233.33,南北,高,精,75001,1750
2,1,58.56,南北,中,精,61475,360
4,2,194.18,南北,中,豪,77248,1500
2,2,121.23,南北,低,精,72589,880
3,1,67.07,东北,高,简,73058,490
1,1,61.35,南,中,中,63570,390
2,2,96.65,西南,高,精,87946,850
2,1,49.7,南,高,简,73441,365
2,1,61.19,南北,中,精,71090,435
2,1,60.8,南北,低,精,75000,456
3,3,132.51,,高,精,61882,820
2,1,56.27,南北,中,精,78017,439
3,1,105.15,南,中,精,83690,880
2,1,66.05,南北,中,简,59955,396
2,1,73.47,东南,中,中,78944,580
1,1,79.01,南,低,精,101253,800
2,1,98.26,东南,高,精,65947,648
1,1,63.19,北,中,中,65675,415
2,1,59.03,南,高,中,83009,490
2,1,82.47,东,低,简,63053,520
2,1,102.03,南,高,精,59786,610
3,1,68.72,东西,高,,56024,385
2,1,106.38,西,低,精,75202,800
2,1,49.29,南,高,精,71008,350
2,2,110.41,西,中,中,86043,950
1,1,54.14,东,中,中,70188,380
1,1,48.95,南北,低,精,58223,285
1,1,57.23,东南,中,中,85619,490
3,2,148.9,南北,低,精,57085,850
2,1,90.8,南北,中,精,59471,540
3,1,81.15,南北,中,中,65311,530
3,2,122.86,南北,高,精,48022,590
1,1,59.86,东,低,简,65987,395
3,2,126.1,南,中,精,61856,780
1,1,46.12,东南,高,精,69818,322
3,1,106.06,西北,低,中,49972,530
2,1,76.59,东南,高,精,61105,468
2,1,70.14,东南,中,中,44197,310
2,1,93.15,西南,低,精,63339,590
2,1,64.29,南北,中,精,74973,482
1,1,53.35,西,高,中,89972,480
1,1,51.69,南,低,精,67711,350
3,1,77.58,南北,低,简,88940,690
2,1,57.58,东南,低,中,63390,365
3,1,61.6,,高,精,68994,425
3,1,104.99,南北,低,中,142871,1500
2,1,59.03,南,中,精,93173,550
2,1,110.47,西南,中,中,51598,570
2,2,96.05,西北,低,精,57262,550
1,1,63.15,北,高,精,67300,425
3,2,116.03,西南,高,精,81875,950
3,2,135.17,南北,中,中,65103,880
3,1,140.83,西南,高,精,42463,598
4,2,169.94,南北,低,精,82382,1400
2,1,80.8,西,低,精,47030,380
3,2,151.35,南北,低,精,79286,1200
2,1,75.53,南北,中,简,62889,475
2,1,77.94,南北,低,精,87247,680
1,1,41.26,南,低,简,86040,355
3,1,138.72,西北,高,精,62716,870
3,1,69.69,南北,高,中,75334,525
1,1,31.13,东,低,简,14456,45
1,1,49.97,东北,高,精,70042,350
2,1,136.32,南,低,精,77758,1060
3,2,152.82,西南,中,中,66745,1020
2,1,55.84,南北,高,中,78797,440
2,2,161.42,南,中,精,74340,1200
3,2,142.5,南北,低,中,69474,990
3,1,176.69,东北,中,精,101873,1800
2,1,59.73,南北,中,,83710,500
3,2,152.3,东南,中,,78792,1200
3,1,141.58,南北,低,,68513,970
1,1,58.69,西南,低,,64747,380
1,1,62.6,东,中,,73482,460
3,2,89.28,南北,低,,60484,540
1,1,74.68,东北,高,,64274,480
3,1,136.09,西南,低,,60254,820
2,1,62.92,南,低,,82009,516
2,1,54.89,东,高,,62853,345
1,1,68.34,南北,低,,69066,472
3,2,145.41,南北,低,简,85964,1250
2,1,57.59,南北,低,中,73798,425
2,1,54.58,,高,中,77867,425
2,1,105.4,西北,低,,90133,950
2,1,78.85,东,中,,50729,400
2,1,76.09,北,低,,69654,530
2,1,54.69,南,中,中,91424,500
3,2,184.2,南北,低,,108035,1990
2,1,72.11,,低,精,47150,340
2,1,85.02,西,低,精,62338,530
1,1,53.4,南,低,,59925,320
2,1,83.27,,高,简,50438,420
3,2,138.1,东南,高,精,85445,1180
2,1,87.67,南,高,,100376,880
3,2,156.86,南北,中,,80008,1255
1,1,68.01,西北,中,,58815,400
2,1,98.32,西北,高,,86452,850
1,1,48.63,东,中,,88423,430
2,1,60.63,南北,高,,67623,410
2,1,74.1,东西,高,中,72874,540
2,1,102.89,南,低,,62980,648
3,1,77.33,西北,高,,77331,598
2,2,128.75,南北,低,精,68350,880
1,1,60.6,东西,高,,78383,475
5,多,508.08,,中,,127933,6500
3,1,88.76,南北,低,,45065,400
2,2,77.72,西南,中,中,66907,520
2,2,89.87,南北,高,,65650,590
2,2,112.84,南北,低,,106345,1200
2,2,82.37,南北,高,,94695,780
2,1,140.8,,高,,62500,880
2,1,121.77,南北,中,精,73910,900
2,1,58.48,东西,中,,99179,580
3,1,113.74,南北,高,,105504,1200
2,1,121.77,南北,中,,64055,780
2,1,42.19,北,高,,99550,420
1,1,55,西南,低,,60000,330
3,1,133.58,南北,低,,51654,690
2,1,55.68,南北,高,,64655,360
3,1,77.83,东西,中,,88655,690
4,2,185.2,南北,高,,91793,1700
3,2,177,南北,低,精,81921,1450
1,1,48.95,南北,低,,67416,330
1,1,67.47,东北,中,,56321,380
3,1,80.47,东西,中,,75059,604
1,1,38.09,东,低,,84012,320
2,1,88.25,东南,低,,62323,550
2,2,92.51,南北,中,,65939,610
1,1,54.25,北,低,,69124,375
3,2,922.83,东南,低,,65993,6090
1,1,117.73,南,低,,118067,1390
3,1,119.68,东南,中,,63503,760
3,1,61.05,南北,中,,59787,365
2,1,71.3,东西,中,精,58906,420
2,1,78,南,高,,46154,360
2,2,157.64,东北,高,,95154,1500
1,1,51,东,高,,64706,330
1,1,43.17,南北,低,,85708,370
1,1,42.38,南,中,,85418,362
2,2,120.39,南北,低,,49838,600
2,1,87.21,西北,高,,94026,820
1,1,53.33,西,高,,75005,400
3,2,107.78,东南,低,,78864,850
1,1,38.12,西,中,,78699,300
2,1,121.92,南北,中,,94324,1150
1,1,60,南北,低,,53333,320
2,1,108.33,西,中,,43386,470
5,多,266.1,南北,低,,124014,3300
1,1,139.77,东,中,,44788,626
1,1,152.33,东,中,,45296,690
2,2,129.4,西南,中,,68006,880
1,1,66.87,东,低,中,67295,450
2,1,108,西,高,,56481,610
3,2,116,东南,高,,77586,900
1,1,72.73,西,中,,72872,530
2,1,98.53,东南,低,,52268,515
2,1,86.38,西南,高,,81037,700
4,2,172.7,南北,低,中,69485,1200
2,1,114.3,南北,低,,62992,720
2,1,149.25,东西,低,,40201,600
3,2,217.66,南北,低,,55132,1200
2,1,116.1,西南,低,,64599,750
3,2,155.92,南北,高,,35274,550
1,1,79.32,西北,高,,75643,600
1,1,64.9,南,低,,47766,310
1,1,56.15,西北,中,,71238,400
3,2,131.2,南北,高,精,59985,787
1,0,117.69,南北,低,,47583,560
2,1,92.43,西北,中,中,59504,550
4,2,200,南北,中,中,74000,1480
3,2,139,西南,低,,75540,1050
2,1,384.9,东,低,,23902,920
2,1,125,东西,中,中,43200,540
1,1,96.65,东北,中,,77600,750
3,2,145.13,南北,低,,70282,1020
4,多,300,南北,低,,50000,1500
1,1,46,西,低,,28261,130
1,1,45.59,西,中,,83352,380
1,1,69.57,西北,高,,75464,525
1,1,42.03,南,低,,61861,260
3,1,114.88,南北,中,,50487,580
2,2,119.04,西,低,,80477,958
3,2,166.59,南北,低,,104988,1749
2,1,175.64,东南,中,,130950,2300
2,1,75.24,西,低,,59809,450
2,1,74.68,东西,低,,80343,600
3,1,103.9,西北,低,,115496,1200
1,0,65.65,东北,中,,76161,500
1,1,55,北,低,,63636,350
2,1,100.58,南北,高,,51700,520
1,1,85.99,东,中,,60472,520
3,1,99,东西,中,,84848,840
3,2,139.69,西北,低,,85189,1190
4,2,185.8,西南,低,,94456,1755
4,2,296.92,东南,中,中,50519,1500
2,1,76.82,东南,高,简,70945,545
1,1,59.38,东南,高,,63995,380
4,1,73.41,南北,低,,68792,505
1,1,61.33,,高,精,43209,265
1,1,46.52,东西,低,中,61264,285
2,1,86.8,东南,高,中,83525,725
3,1,70.73,南北,中,中,63622,450
2,1,50.44,南北,高,精,61856,312
1,1,38.9,东,高,中,74550,290
3,1,72.73,南北,中,中,56098,408
1,1,48.33,南,高,中,63108,305
2,1,74.96,南,高,简,95918,719
2,1,93.89,西南,低,精,54319,510
3,1,58.85,南北,高,简,52506,309
1,1,50.02,东北,中,中,67973,340
2,1,75.05,南,低,精,41306,310
2,1,69.74,南北,低,精,71695,500
2,1,42.36,西北,低,简,70822,300
2,1,86.49,西北,高,精,55498,480
3,1,91.45,东北,中,中,85293,780
2,1,85.55,南北,低,精,87668,750
1,1,53.24,东,高,中,63862,340
3,1,81.18,西南,中,简,78837,640
1,1,57.83,西,中,中,38907,225
2,1,61.71,南北,高,精,62389,385
2,1,61.19,东西,中,精,69456,425
2,2,95.95,西南,低,中,69828,670
2,1,67.08,南北,高,,67084,450
2,1,95.91,南北,中,,41706,400
2,1,57.28,南北,低,简,62849,360
2,1,58,东北,低,中,62931,365
2,1,55.75,南,低,简,48969,273
3,1,87.5,南北,中,精,51429,450
3,1,79.78,,低,,72073,575
3,1,84.26,,低,中,67173,566
2,1,63.49,南北,中,精,66152,420
2,1,69.42,南北,高,中,56180,390
2,1,61.13,南北,中,中,119418,730
2,1,86.19,南北,低,精,41768,360
2,1,61.25,东北,高,精,60408,370
1,1,50.25,南,低,精,45771,230
2,1,54.61,南北,低,中,73247,400
2,1,100.8,南北,中,精,59524,600
2,1,88.4,西南,高,精,42986,380
2,1,57.91,南北,低,中,65619,380
1,1,61.85,北,高,精,73080,452
2,1,77.46,西,中,精,64549,500
2,1,76.72,西北,中,中,62565,480
3,2,150.62,南北,中,精,53114,800
3,1,115.96,西北,中,精,68989,800
3,1,70.72,南北,中,简,73529,520
1,1,79.64,北,低,精,69061,550
1,1,47.47,南北,高,中,90584,430
1,1,38.29,西,低,精,69992,268
1,1,70.02,西,中,精,74264,520
2,1,82.8,东南,中,精,72464,600
2,1,64.08,南,低,中,81929,525
2,1,73.56,南,低,,58456,430
1,1,42,东北,低,,142857,600
3,2,144.9,南北,中,中,89717,1300
2,1,98.76,北,低,精,51640,510
3,1,95.05,南,中,,52604,500
1,1,66.13,北,中,,119915,793
3,1,122.07,南北,高,精,90112,1100
1,1,42.13,西,低,中,65274,275
3,1,81.18,,中,简,74526,605
2,1,58,南北,低,精,53448,310
3,1,94.62,南北,中,简,69753,660
1,1,40.8,南北,低,简,98039,400
2,1,80.23,东南,高,中,57211,459
3,1,78.46,西南,中,中,81443,639
2,2,98.92,东南,低,精,88860,879
1,1,42.4,南,中,精,77830,330
1,0,58.31,北,中,简,54879,320
2,1,88.68,南北,高,精,100361,890
3,2,171.9,东南,低,精,65154,1120
3,1,155.99,南北,高,中,62825,980
1,1,56.4,东南,低,简,56738,320
1,0,45.47,北,低,精,92369,420
2,1,56.84,东,高,精,63336,360
1,1,51.14,南北,低,,68440,350
1,1,98.4,西南,中,,89939,885
1,1,48.66,南,高,精,88368,430
2,1,59.46,南北,中,,68113,405
2,1,58.85,东,高,简,78165,460
3,1,75.12,东北,中,中,65229,490
2,1,77.45,西,高,精,63267,490
2,2,113.08,南北,中,中,67209,760
4,2,153.52,东西,高,豪,97707,1500
2,1,96.52,南北,低,,70452,680
2,1,90.59,西南,中,精,66232,600
1,1,55.79,西北,低,精,64528,360
2,1,74.75,西南,高,简,68227,510
2,2,105.67,西,低,中,70029,740
3,1,129.66,,中,简,74040,960
2,1,52.47,南北,低,简,66705,350
2,1,94.65,西南,高,简,65504,620
2,2,105.22,东,中,中,61775,650
2,1,101.31,南,高,中,61198,620
1,1,43.11,南,低,简,32475,140
2,1,52.85,南,中,中,62441,330
3,1,59.84,南北,高,精,70187,420
2,1,52.33,东南,高,简,85993,450
2,1,64.08,西南,高,精,62422,400
2,1,55.15,东西,中,简,75793,418
1,1,61.1,南北,中,精,76923,470
3,2,135.09,东西,中,精,71804,970
1,1,57.56,南,中,简,74183,427
4,2,193.61,南北,低,精,90388,1750
3,2,142.67,西南,高,中,45560,650
3,1,80.55,南北,低,精,80074,645
2,1,62.3,南北,低,简,62600,390
3,2,148.23,东北,高,精,67395,999
4,2,137.75,南北,中,中,63884,880
3,2,134.1,南北,高,简,55183,740
2,1,50.15,南北,中,中,101695,510
2,1,53.8,东南,中,中,92937,500
2,2,110.33,东南,高,中,77042,850
2,2,106.91,西南,高,精,59863,640
2,1,46.28,南北,中,简,70225,325
3,2,219.85,南北,中,精,81874,1800
1,1,46.05,南,中,简,65147,300
2,1,66.06,东北,低,中,69634,460
2,1,100.22,东北,低,简,64857,650
2,1,57.1,南北,高,简,50788,290
1,1,41.69,南,高,中,63564,265
2,2,90.87,南北,高,精,52823,480
1,1,63.06,南,低,中,76118,480
1,1,98.46,东南,中,精,76173,750
2,2,98.19,东,高,精,86567,850
2,1,88.12,东南,中,中,74898,660
3,1,77.7,东南,高,精,79794,620
3,2,158.72,南北,低,精,69304,1100
3,1,146.7,南北,高,精,78391,1150
1,1,56.61,南北,高,精,55644,315
3,2,152.59,南北,高,精,73399,1120
3,1,104.66,东南,低,中,54462,570
3,2,125.54,南,中,精,59742,750
2,1,55.27,南北,低,精,50660,280
2,1,112.82,南北,中,精,64705,730
3,2,195.36,西,低,简,29945,585
2,1,60.54,南北,高,精,56161,340
1,0,41.75,北,高,精,83832,350
3,2,141.58,南北,高,简,63568,900
2,1,50.09,南北,低,简,53903,270
3,1,73.31,东南,中,精,76388,560
1,1,33.87,南,中,精,91526,310
1,2,101.38,西,中,精,84829,860
1,1,79.69,南,低,中,29991,239
1,1,38.26,东,低,中,94093,360
2,1,85.27,东北,高,简,72710,620
1,1,79.9,西,中,,100125,800
2,1,101.29,南,中,中,59236,600
3,2,144.91,西南,低,,60037,870
3,1,93.5,西北,低,,45989,430
1,1,40.71,西南,中,,72464,295
3,1,71.48,南北,高,,66452,475
3,2,121.61,南北,低,精,74007,900
3,2,217.52,南北,高,,77234,1680
3,2,136.27,南北,中,精,73384,1000
1,1,35.47,南,低,精,107133,380
2,1,98.88,西,高,简,60680,600
2,1,55.82,南北,低,中,75242,420
1,1,49.68,南,中,精,60386,300
3,1,69.8,南北,高,简,84527,590
3,2,138.03,南北,低,精,76070,1050
2,1,73.14,西南,中,中,60159,440
2,1,100.39,西南,高,精,63751,640
2,1,104.69,东南,中,简,62088,650
3,2,128.09,南北,中,中,62456,800
2,1,62.74,东西,高,中,58974,370
2,2,117.9,南北,中,简,67854,800
1,1,45.47,北,低,精,92369,420
3,2,114.72,西,低,精,63633,730
4,2,155.52,南,低,精,74974,1166
3,2,160.65,东西,中,,105820,1700
2,1,59.91,南,高,,78451,470
2,1,78,东南,低,,61538,480
2,1,60.37,南北,低,中,53006,320
1,1,38.09,东,高,精,81386,310
2,1,106.47,南北,高,,80774,860
1,1,63,南,低,,65873,415
3,2,138.82,南,低,中,85002,1180
2,1,59.92,南,中,精,65087,390
2,1,53.51,南北,低,简,76621,410
多,多,2013,,低,简,24839,5000
2,1,53.32,南北,中,中,59452,317
1,1,61.52,南北,高,精,56892,350
3,1,78.98,南北,中,中,53178,420
2,1,76.22,东,低,精,51168,390
1,1,46.02,南,中,中,60843,280
2,2,101.95,南,高,精,65718,670
1,2,76.19,南,低,中,131251,1000
3,1,80.21,南北,低,精,77297,620
6,3,227.51,南北,中,简,61536,1400
1,1,59.4,南,高,精,87542,520
2,1,94.57,南北,中,精,54457,515
3,3,227.14,南北,高,精,61636,1400
1,1,52.6,南,中,中,91255,480
2,1,91.65,西北,低,中,55101,505
1,1,49.24,北,低,精,69050,340
2,1,74.17,西南,中,精,62694,465
3,2,114.44,南北,高,简,65537,750
3,1,85.85,东北,低,中,55911,480
3,2,110.55,南北,低,中,85934,950
1,1,67.62,南,中,精,66548,450
3,2,128.08,,中,中,52311,670
2,1,69.83,东,高,精,68738,480
3,1,90.56,东,低,简,56979,516
2,2,108.26,南,低,精,59856,648
3,2,218.36,南,高,精,64114,1400
1,1,63.72,北,低,精,89925,573
1,1,46.24,南,高,中,64879,300
4,2,192.15,南,低,简,57247,1100
3,1,80.58,东西,低,简,59568,480
4,2,223.29,南,高,豪,53742,1200
3,2,167.52,西北,低,中,52830,885
2,2,115.98,东西,低,中,73288,850
3,2,160.33,南北,中,精,90438,1450
2,1,80.8,西,高,简,59406,480
3,1,122.33,南北,中,中,44960,550
2,1,53.54,南北,高,精,62570,335
2,1,57.85,南北,高,精,57044,330
1,1,82.87,东北,低,中,66369,550
1,1,92.47,南,低,精,82189,760
3,1,97.24,西南,中,精,46277,450
2,1,78.42,东,高,精,65034,510
1,1,56.47,北,高,精,99876,564
3,1,107.24,西南,中,简,79261,850
2,1,82.28,南北,高,中,47885,394
3,1,100.67,东南,中,中,83441,840
1,1,45.77,南,低,精,65545,300
4,1,170.72,南北,低,简,70291,1200
3,2,135.87,南北,低,精,80077,1088
2,1,105.6,西南,低,中,71970,760
4,2,229.59,南北,低,精,60978,1400
1,0,55.55,东,低,中,50405,280
2,2,101.95,南,高,精,67680,690
3,1,114.28,南,低,中,33252,380
3,2,145.99,南北,中,精,85622,1250
1,1,59.28,北,中,精,64103,380
3,2,132.74,东,低,精,67802,900
2,2,90.7,南北,中,中,59868,543
1,1,64.1,南,中,精,78003,500
2,1,100.43,东西,中,简,74679,750
2,1,50.19,东,中,精,99621,500
1,1,45.02,南北,高,精,82186,370
1,1,45.66,南北,高,简,53657,245
